step,agent_id,inventory,cash,total_value
912,Arb_01,30,97406.19999999998,100192.46976202942
913,MM_01,25,97889.80000000003,100223.23788996162
913,Trend_01,-80,106814.19999999995,99347.1987521229
913,Arb_01,30,97406.19999999998,100206.32546795388
914,MM_01,20,98356.35000000003,100216.28892450142
914,Trend_01,-70,105881.09999999995,99371.31376424506
914,Arb_01,30,97406.19999999998,100196.10838675208
915,MM_01,20,98356.35000000003,100221.8743636104
915,Trend_01,-70,105881.09999999995,99351.76472736368
915,Arb_01,30,97406.19999999998,100204.48654541552
916,MM_01,20,98356.35000000003,100245.76082378771
916,Trend_01,-70,105881.09999999995,99268.16211674306
916,Arb_01,30,97406.19999999998,100240.31623568152
917,MM_01,20,98356.35000000003,100239.15939357413
917,Trend_01,-70,105881.09999999995,99291.26712249062
917,Arb_01,30,97406.19999999998,100230.41409036113
918,MM_01,25,97886.65000000004,100235.5231569484
918,Trend_01,-70,105881.09999999995,99304.25516054452
918,Arb_01,20,98345.59999999998,100224.69852555868
919,MM_01,25,97886.65000000004,100219.71617945287
919,Trend_01,-70,105881.09999999995,99348.51469753204
919,Arb_01,20,98345.59999999998,100212.05294356223
920,MM_01,20,98353.15000000004,100234.14446797076
920,Trend_01,-70,105881.09999999995,99297.61936210238
920,Arb_01,30,97412.59999999998,100234.09170195607
921,MM_01,20,98353.15000000004,100243.83789870984
921,Trend_01,-70,105881.09999999995,99263.69235451566
921,Arb_01,30,97412.59999999998,100248.63184806467
922,MM_01,25,97881.50000000004,100228.9817881584
922,Trend_01,-70,105881.09999999995,99308.15099315654
922,Arb_01,20,98355.89999999997,100233.88543052666
923,MM_01,25,97881.50000000004,100211.78803004281
923,Trend_01,-70,105881.09999999995,99356.2935158802
923,Arb_01,20,98355.89999999997,100220.13042403419
924,MM_01,20,98347.45000000004,100211.32771795108
924,Trend_01,-70,105881.09999999995,99357.52798717134
924,Arb_01,30,97423.99999999997,100219.81657692652
925,MM_01,25,97882.50000000004,100206.50781006271
925,Trend_01,-80,106810.99999999994,99374.17500779938
925,Arb_01,30,97423.99999999997,100212.80937207518
926,MM_01,25,97882.50000000004,100224.58669793837
926,Trend_01,-80,106810.99999999994,99316.32256659732
926,Arb_01,30,97423.99999999997,100234.50403752596
927,MM_01,15,98819.10000000005,100214.49113648244
927,Trend_01,-70,105874.39999999994,99362.57469641544
927,Arb_01,40,96487.39999999997,100208.44303061967
928,MM_01,20,98354.85000000005,100218.33390687978
928,Trend_01,-80,106802.89999999994,99348.96437248103
928,Arb_01,40,96487.39999999997,100214.36781375941
929,MM_01,25,97890.00000000004,100231.5619427577
929,Trend_01,-90,107732.59999999995,99302.97700607237
929,Arb_01,40,96487.39999999997,100233.89910841222
930,MM_01,20,98358.20000000004,100239.85505697882
930,Trend_01,-80,106796.19999999995,99269.5797720848
930,Arb_01,40,96487.39999999997,100250.71011395754
931,MM_01,20,98358.20000000004,100243.60159798872
931,Trend_01,-80,106796.19999999995,99254.59360804528
931,Arb_01,40,96487.39999999997,100258.2031959773
932,MM_01,25,97887.85000000003,100237.37020265932
932,Trend_01,-80,106796.19999999995,99277.73535149024
932,Arb_01,30,97428.09999999998,100247.52424319112
933,MM_01,25,97887.85000000003,100240.54297284281
933,Trend_01,-80,106796.19999999995,99267.58248690305
933,Arb_01,30,97428.09999999998,100251.33156741131
934,MM_01,25,97887.85000000003,100246.6649447047
934,Trend_01,-80,106796.19999999995,99247.99217694502
934,Arb_01,30,97428.09999999998,100258.67793364558
935,MM_01,15,98831.15000000002,100255.23861072118
935,Trend_01,-70,105852.89999999997,99207.15314996788
935,Arb_01,40,96484.79999999999,100282.36962858976
936,MM_01,20,98357.35000000002,100257.84319599472
936,Trend_01,-70,105852.89999999997,99201.17381401853
936,Arb_01,30,97432.4,100283.13979399204
937,MM_01,25,97883.25000000001,100271.20781987818
937,Trend_01,-70,105852.89999999997,99166.61810434108
937,Arb_01,20,98380.6,100290.96625590255
938,MM_01,20,98360.70000000001,100276.87964805
938,Trend_01,-60,104897.99999999997,99149.46105585001
938,Arb_01,20,98380.6,100296.77964805
939,MM_01,20,98360.70000000001,100268.22316504744
939,Trend_01,-60,104897.99999999997,99175.43050485766
939,Arb_01,20,98380.6,100288.12316504744
940,MM_01,30,97408.90000000002,100257.97533287687
940,Trend_01,-70,105849.79999999996,99201.95755662065
940,Arb_01,10,99332.4,100282.09177762561
941,MM_01,30,97408.90000000002,100241.89084588258
941,Trend_01,-70,105849.79999999996,99239.48802627399
941,Arb_01,10,99332.4,100276.73028196084
942,MM_01,30,97408.90000000002,100210.74159446252
942,Trend_01,-70,105849.79999999996,99312.1696129208
942,Arb_01,10,99332.4,100266.34719815417
943,MM_01,25,97875.60000000002,100201.92727195505
943,Trend_01,-70,105849.79999999996,99336.08363852586
943,Arb_01,20,98399.0,100260.06181756403
944,MM_01,25,97875.60000000002,100208.67139243952
944,Trend_01,-70,105849.79999999996,99317.2001011694
944,Arb_01,20,98399.0,100265.45711395159
945,MM_01,25,97875.60000000002,100200.9151694786
945,Trend_01,-70,105849.79999999996,99338.91752545992
945,Arb_01,20,98399.0,100259.25213558286
946,MM_01,20,98340.55000000002,100198.26102813579
946,Trend_01,-70,105849.79999999996,99347.81140152474
946,Arb_01,30,97469.1,100255.66654220367
947,MM_01,25,97877.10000000002,100211.2697697003
947,Trend_01,-80,106776.69999999995,99307.35673695903
947,Arb_01,30,97469.1,100270.10372364035
948,MM_01,15,98810.50000000001,100201.49920843307
948,Trend_01,-70,105843.29999999996,99351.97036064566
948,Arb_01,40,96535.70000000001,100245.0312224882
949,MM_01,20,98347.70000000001,100215.6439479693
949,Trend_01,-80,106768.89999999997,99297.12420812278
949,Arb_01,40,96535.70000000001,100271.5878959386
950,MM_01,20,98347.70000000001,100201.59879920016
950,Trend_01,-80,106768.89999999997,99353.30480319938
950,Arb_01,40,96535.70000000001,100243.49759840031
951,MM_01,30,97422.80000000002,100212.04598212916
951,Trend_01,-90,107693.79999999996,99326.06205361254
951,Arb_01,30,97460.6,100249.84598212915
952,MM_01,20,98352.00000000003,100205.42889335012
952,Trend_01,-80,106764.59999999995,99350.88442659956
952,Arb_01,40,96531.4,100238.2577867002
953,MM_01,25,97889.65000000002,100215.00184099699
953,Trend_01,-90,107689.29999999996,99318.03337241085
953,Arb_01,40,96531.4,100251.96294559515
954,MM_01,20,98354.60000000002,100199.41049384898
954,Trend_01,-80,106759.39999999997,99380.15802460413
954,Arb_01,40,96531.4,100221.02098769792
955,MM_01,30,97434.20000000003,100193.96323654182
955,Trend_01,-90,107679.79999999996,99400.51029037459
955,Arb_01,30,97451.79999999999,100211.56323654178
956,MM_01,30,97434.20000000003,100197.18863192233
956,Trend_01,-90,107679.79999999996,99390.83410423306
956,Arb_01,30,97451.79999999999,100214.78863192229
957,MM_01,25,97894.45000000003,100177.9456193548
957,Trend_01,-90,107679.79999999996,99459.21577032277
957,Arb_01,40,96531.29999999999,100184.89299096762
958,MM_01,25,97894.45000000003,100178.27372703323
958,Trend_01,-90,107679.79999999996,99458.03458268043
958,Arb_01,40,96531.29999999999,100185.41796325312
959,MM_01,25,97894.45000000003,100164.66723238559
959,Trend_01,-90,107679.79999999996,99507.01796341196
959,Arb_01,40,96531.29999999999,100163.64757181688
960,MM_01,25,97894.45000000003,100166.89643577217
960,Trend_01,-90,107679.79999999996,99498.99283122024
960,Arb_01,40,96531.29999999999,100167.21429723542
961,MM_01,25,97894.45000000003,100158.89847200176
961,Trend_01,-90,107679.79999999996,99527.78550079372
961,Arb_01,40,96531.29999999999,100154.41755520276
962,MM_01,25,97894.45000000003,100156.23448396818
962,Trend_01,-90,107679.79999999996,99537.37585771459
962,Arb_01,40,96531.29999999999,100150.15517434904
963,MM_01,25,97894.45000000003,100159.84003956344
963,Trend_01,-90,107679.79999999996,99524.39585757168
963,Arb_01,40,96531.29999999999,100155.92406330144
964,MM_01,25,97894.45000000003,100157.8470365356
964,Trend_01,-90,107679.79999999996,99531.57066847189
964,Arb_01,40,96531.29999999999,100152.7352584569
965,MM_01,25,97894.45000000003,100179.57194153233
965,Trend_01,-90,107679.79999999996,99453.3610104837
965,Arb_01,40,96531.29999999999,100187.49510645166
966,MM_01,20,98351.35000000002,100178.04217077402
966,Trend_01,-80,106765.99999999997,99459.231316904
966,Arb_01,40,96531.29999999999,100184.68434154798
967,MM_01,20,98351.35000000002,100154.28681518117
967,Trend_01,-80,106765.99999999997,99554.25273927537
967,Arb_01,40,96531.29999999999,100137.17363036229
968,MM_01,30,97451.85000000002,100151.102024951
968,Trend_01,-90,107665.49999999997,99567.743925147
968,Arb_01,30,97430.79999999999,100130.05202495097
969,MM_01,25,97901.50000000001,100177.40046323913
969,Trend_01,-90,107665.49999999997,99472.25833233917
969,Arb_01,40,96531.5,100172.94074118258
970,MM_01,20,98356.55000000002,100180.38543475916
970,Trend_01,-80,106755.39999999997,99460.05826096341
970,Arb_01,40,96531.5,100179.17086951828
971,MM_01,20,98356.55000000002,100176.97358708746
971,Trend_01,-80,106755.39999999997,99473.7056516502
971,Arb_01,40,96531.5,100172.34717417488
972,MM_01,25,97902.45000000001,100183.70015331417
972,Trend_01,-80,106755.39999999997,99455.39950939466
972,Arb_01,30,97439.70000000001,100177.200183977
973,MM_01,20,98358.6,100189.21370259661
973,Trend_01,-70,105843.09999999998,99435.95204091184
973,Arb_01,30,97439.70000000001,100185.62055389493
974,MM_01,20,98358.6,100193.05119443333
974,Trend_01,-70,105843.09999999998,99422.52081948337
974,Arb_01,30,97439.70000000001,100191.37679165
975,MM_01,25,97901.0,100192.71378774948
975,Trend_01,-70,105843.09999999998,99426.30139430144
975,Arb_01,20,98354.90000000002,100188.27103019961
976,MM_01,15,98817.4,100204.10351359348
976,Trend_01,-60,104926.69999999998,99379.88594562601
976,Arb_01,30,97438.50000000003,100211.90702718702
977,MM_01,15,98817.4,100199.27071567424
977,Trend_01,-60,104926.69999999998,99399.21713730301
977,Arb_01,30,97438.50000000003,100202.2414313485
978,MM_01,20,98357.65,100197.16075243773
978,Trend_01,-60,104926.69999999998,99408.16774268677
978,Arb_01,20,98358.00000000003,100197.51075243777
979,MM_01,30,97439.85,100179.86346142771
979,Trend_01,-70,105844.49999999997,99451.13525666865
979,Arb_01,10,99275.80000000002,100189.13782047592
980,MM_01,25,97896.25,100195.55838779263
980,Trend_01,-70,105844.49999999997,99406.43651418063
980,Arb_01,20,98363.00000000003,100202.44671023413
981,MM_01,20,98356.0,100187.64587545556
981,Trend_01,-60,104924.99999999997,99430.0623736333
981,Arb_01,20,98363.00000000003,100194.6458754556
982,MM_01,25,97899.1,100210.32289761073
982,Trend_01,-70,105838.79999999996,99367.3758866899
982,Arb_01,20,98363.00000000003,100211.97831808862
983,MM_01,20,98361.20000000001,100227.37105250909
983,Trend_01,-60,104914.59999999995,99316.08684247274
983,Arb_01,20,98363.00000000003,100229.1710525091
984,MM_01,20,98361.20000000001,100220.59456163867
984,Trend_01,-60,104914.59999999995,99336.41631508397
984,Arb_01,20,98363.00000000003,100222.39456163869
985,MM_01,25,97897.35,100230.61241106635
985,Trend_01,-60,104914.59999999995,99314.77021344072
985,Arb_01,10,99290.70000000004,100224.00496442658
986,MM_01,15,98830.45000000001,100222.22978710425
986,Trend_01,-50,103981.49999999994,99342.23404298579
986,Arb_01,20,98357.60000000003,100213.30638280569
987,MM_01,20,98367.40000000001,100231.69064533539
987,Trend_01,-60,104907.59999999995,99314.72806399381
987,Arb_01,20,98357.60000000003,100221.89064533541
988,MM_01,20,98367.40000000001,100234.56497824822
988,Trend_01,-60,104907.59999999995,99306.10506525532
988,Arb_01,20,98357.60000000003,100224.76497824825
989,MM_01,25,97901.6,100237.49212940621
989,Trend_01,-60,104907.59999999995,99301.45888942506
989,Arb_01,10,99289.20000000004,100223.55685176252
990,MM_01,15,98835.70000000001,100238.18863919334
990,Trend_01,-50,103973.49999999994,99298.53786935554
990,Arb_01,20,98355.10000000003,100225.0848522578
991,MM_01,15,98835.70000000001,100241.3057734152
991,Trend_01,-50,103973.49999999994,99288.14742194931
991,Arb_01,20,98355.10000000003,100229.24103122028
992,MM_01,15,98835.70000000001,100250.04367539356
992,Trend_01,-50,103973.49999999994,99259.02108202141
992,Arb_01,20,98355.10000000003,100240.89156719144
993,MM_01,15,98835.70000000001,100244.28031838774
993,Trend_01,-50,103973.49999999994,99278.23227204086
993,Arb_01,20,98355.10000000003,100233.20709118368
994,MM_01,20,98367.05000000002,100242.23860592862
994,Trend_01,-50,103973.49999999994,99285.52848517844
994,Arb_01,10,99292.40000000002,100229.99430296432
995,MM_01,25,97899.25000000001,100241.31214401238
995,Trend_01,-60,104909.09999999995,99288.15085437027
995,Arb_01,10,99292.40000000002,100229.22485760498
996,MM_01,20,98367.55000000002,100246.80166908204
996,Trend_01,-60,104909.09999999995,99271.34499275387
996,Arb_01,20,98355.80000000002,100235.05166908204
997,MM_01,25,97898.75000000001,100237.60765226287
997,Trend_01,-60,104909.09999999995,99295.8416345691
997,Arb_01,10,99293.40000000002,100228.94306090516
998,MM_01,25,97898.75000000001,100255.54389930244
998,Trend_01,-60,104909.09999999995,99252.79464167412
998,Arb_01,10,99293.40000000002,100236.117559721
999,MM_01,20,98370.00000000001,100250.39545477665
999,Trend_01,-50,103966.59999999995,99265.61136305836
999,Arb_01,10,99293.40000000002,100233.59772738835
